listing_id,id,date,reviewer_id,reviewer_name,comments
5238,10941,21/9/09,38119,Helen,"The location is perfect! It is right next to subway, grocery, laundry, restaurants and close to everything in downtown NYC if you want to sight see. I would recommend it for budget conscious travelers who want their own private space. Ben is really nice guy too."
5238,19448,6/12/09,57644,Miles,"Staying at Ben's place was a breeze. Everything was as expected, and I couldn't have asked for anything more. Thanks, Ben! We had a really good time. "
5238,20128,13/12/09,53646,Dave,"Ben's place is clean, in a perfect location and about it's about 2 minutes from the subway.  Travelling around NYC was so easy to do and it was better than renting a car.  Thanks Ben.. You're an awesome host...We had a great time!"
5238,41000,9/5/10,46757,David,"Awesome place, Had a great time, Will Definitely stay again. Ben was Great!  "
5238,48212,31/5/10,112971,Kevin,"Clean & cozy apartment. Close to subway (right around the corner), China town, SOHO. Perfect place! Thanks, Ben!!"
5238,76361,9/8/10,172393,Andrew,"We had a great time at Ben's apartment.  When we arrived from the airport he was already waiting with the keys.  After about 2 min of explaining everything, we were on our own.  The apartment was perfect for the two of us, but could easily fit 4.  It's in a good location and had everything we needed.  I had a great experience and highly recommend the apartment and renting from Ben."
5238,93065,8/9/10,151696,Tessa,"My fiance and I stayed at Ben's place over Labor Day weekend and had a pleasant experience.  The location was good, very close to the subway, and the apartment was clean.  However, there were a couple things that we were not so happy with.  1)  The bed.  For one person, the bed may work, but for a couple the bed is not good at all because there is a giant hole in the middle of it that you kind of sink into.  2)  The air conditioner.  The air conditioner wouldn't work and we couldn't figure out for the life of us why, until my fiance decided to open it up and found 2 inches of dust in the filter which we proceeded to clean.  The place cooled down nice after that but cleaning up other people's air conditioners wasn't what we wanted to be doing.  3)  The pictures are misleading.  It looks the same, but the pictures make the apartment look a lot bigger than it is in reality.  Hope this helps!  "
5238,145447,28/11/10,212999,Ruediger,"I stayed a week at Ben's apartment. He left the apartment a short time after my arrival. He is a nice, friendly and very helpful guy, for example he gave me very exact and detailed hints, how to get to his apartment even before I arrived. He explained me the essential things in his apartment like the heater, which window could be opened best etc. After a few days, he contacted me by mail and asked, if I needed some help or recommendations. The apartment is clean, homely with enough space for one or two people. It has no exaggerated style but a charming atmosphere. The subway F-Line is right around the corner. The neighborhood is young, ethnically mixed, with many small shops. The supermarket, where you can buy with Ben's discount card, is only some minutes away. All in all worth a visit to Ben's apartment. I highly recommend Ben with his hospitality and his apartment.
Thank you, Ben!!
 "
5238,176198,30/1/11,345338,Lily,"Ben was an incredible host, I really couldn't have asked for a more fantastic experience. His home - it really does feel like a home away from home - is perfectly tidy and clean, and bears lovely personal touches. For example, Ben added a quaint quilt to the bedding (it was freeeeeezing cold the week I was there) which he told me belonged to his grandfather. Example #2: the fridge was stocked with beers leftover from NYE which he said I was welcome to help myself to. So nice!

The apartment has good heating, TV, a coffee maker (and coffee & filters), and a really comfy bed. It's SO close to the East Broadway subway, which was really convenient. Actually, I found the location perfect, it was really easy to get across to Williamsburg and uptown. Plus there's an awesome pizza place nextdoor!

Ben let me use his local cell for my stay, which made it easy for people to contact me.

I really reeeaaaaally recommend Ben if you're making a trip to the big apple!"
5238,177959,3/2/11,276954,Martin,"Ben was VERY helpful in renting his apartment. Responded immediately on our request and sorted everything out for us. We'll keep in touch Ben, Your friends from the Netherlands."
5238,196512,11/3/11,366489,Michiel,"I stayed a week at Ben's appartement, it was just perfect. The place was nice, just like it is on the pictures and located on a great spot for daily trips around the town. On the corner of the street is the F-subwaystation which makes it very easy to plan your trips, and also when arriving from and leaving for the airport (in my case JFK). I had a friend over one night, and he slept on the sleeping couch, which was also no problem and in fact a good bed. Last, but not least, Ben is a wonderful host: making absolutely sure you are fine all the time. He had good tips for bars and restaurants in the neighbourhood. Also, I could use his cellphone meant to contact him for questions to make short calls to relatives in the town. Ben is an openminded, nice and just a great guy. Had a wonderful stay at your appartment Ben, was very nice meeting you!
Michiel"
5238,215701,3/4/11,352694,Jenny,"Ben is a great host that made me feel very welcome in his apartment. I stayed there for three weeks and it is a great base for exploring NYC. The subway station is very close and is a good line for access to Greenwich Village and Midtown. 

Ben is very laid back, friendly and flexible. He provided really detailed instructions on how to get from the airport to his apartment. He has a great knowledge of the area and gave some good recommendations of restaurants and bars in the close vicinity. 

I'd highly recommend him as a host and would have no hesitation in booking his place again."
